date,start,finish,state
"2021-05-25",30120,32790,"light"
"2021-05-25",30120,32790,"light"
"2021-05-25",32790,33630,"wake"
"2021-05-25",32790,33630,"wake"
"2021-05-25",33630,34770,"light"
"2021-05-25",33630,34770,"light"
"2021-05-25",34770,35580,"rem"
"2021-05-25",34770,35580,"rem"
"2021-05-25",35580,36510,"light"
"2021-05-25",35580,36510,"light"
"2021-05-25",36510,37290,"rem"
"2021-05-25",36510,37290,"rem"
"2021-05-25",37290,37770,"light"
"2021-05-25",37290,37770,"light"
"2021-05-25",37770,38640,"rem"
"2021-05-25",37770,38640,"rem"
"2021-05-25",38640,39180,"light"
"2021-05-25",38640,39180,"light"
"2021-05-25",39180,42090,"rem"
"2021-05-25",39180,42090,"rem"
"2021-05-25",42090,42330,"light"
"2021-05-25",42090,42330,"light"
"2021-05-25",42330,42540,"wake"
"2021-05-25",42330,42540,"wake"
"2021-05-25",42540,42930,"light"
"2021-05-25",42540,42930,"light"
"2021-05-25",42930,43230,"wake"
"2021-05-25",42930,43230,"wake"
"2021-05-25",43230,44370,"light"
"2021-05-25",43230,44370,"light"
"2021-05-25",44370,45240,"wake"
"2021-05-25",44370,45240,"wake"
"2021-05-25",45240,46170,"light"
"2021-05-25",45240,46170,"light"
"2021-05-25",46170,46530,"rem"
"2021-05-25",46170,46530,"rem"
"2021-05-25",46530,46560,"light"
"2021-05-25",46530,46560,"light"
"2021-05-25",46560,46920,"wake"
"2021-05-25",46560,46920,"wake"
"2021-05-25",46920,47430,"light"
"2021-05-25",46920,47430,"light"
"2021-05-25",47430,48510,"rem"
"2021-05-25",47430,48510,"rem"
"2021-05-25",48510,49020,"light"
"2021-05-25",48510,49020,"light"
"2021-05-26",6120,6840,"wake"
"2021-05-26",6840,9240,"light"
"2021-05-26",9240,9450,"wake"
"2021-05-26",9450,10980,"light"
"2021-05-26",10980,12390,"wake"
"2021-05-26",12390,13050,"light"
"2021-05-26",13050,13350,"deep"
"2021-05-26",13350,15780,"light"
"2021-05-26",15780,16590,"wake"
"2021-05-26",16590,16710,"light"
"2021-05-26",16710,20370,"deep"
"2021-05-26",20370,21240,"wake"
"2021-05-26",21240,22950,"light"
"2021-05-26",22950,23520,"deep"
"2021-05-26",23520,27480,"light"
"2021-05-26",27480,27810,"rem"
"2021-05-26",27810,29670,"light"
"2021-05-26",29670,29970,"rem"
"2021-05-26",29970,31020,"light"
"2021-05-26",31020,32430,"rem"
"2021-05-26",32430,33540,"light"
"2021-05-26",33540,33900,"wake"
"2021-05-26",33900,35190,"rem"
"2021-05-26",35190,35280,"light"
"2021-05-26",35280,35670,"wake"
"2021-05-26",35670,36420,"light"
"2021-05-26",36420,36990,"rem"
"2021-05-26",36990,37920,"light"
"2021-05-26",37920,38340,"deep"
"2021-05-26",38340,39600,"light"
"2021-05-26",39600,40470,"wake"
"2021-05-26",40470,42660,"light"
"2021-05-26",42660,42930,"wake"
"2021-05-26",42930,44550,"light"
"2021-05-26",44550,45990,"rem"
"2021-05-26",45990,47370,"light"
"2021-05-26",47370,48690,"rem"
"2021-05-26",48690,49440,"light"
"2021-05-26",49440,49920,"rem"
"2021-05-26",84090,84420,"wake"
"2021-05-26",84420,86400,"deep"
"2021-05-27",0,1530,"deep"
"2021-05-27",1530,1740,"wake"
"2021-05-27",1740,1980,"light"
"2021-05-27",1980,3810,"deep"
"2021-05-27",3810,4080,"wake"
"2021-05-27",4080,4320,"light"
"2021-05-27",4320,5190,"deep"
"2021-05-27",5190,5460,"light"
"2021-05-27",5460,6630,"deep"
"2021-05-27",6630,7020,"wake"
"2021-05-27",7020,7680,"light"
"2021-05-27",7680,8070,"deep"
"2021-05-27",8070,8160,"light"
"2021-05-27",8160,12060,"wake"
"2021-05-27",12060,16110,"light"
"2021-05-27",16110,16500,"wake"
"2021-05-27",16500,17100,"light"
"2021-05-27",17100,18240,"rem"
"2021-05-27",18240,19050,"light"
"2021-05-27",19050,19350,"rem"
"2021-05-27",19350,19830,"light"
"2021-05-27",19830,20370,"wake"
"2021-05-27",20370,24600,"light"
"2021-05-27",24600,24810,"wake"
"2021-05-27",24810,25140,"light"
"2021-05-27",25140,26910,"rem"
"2021-05-27",26910,27420,"light"
"2021-05-27",27420,27900,"rem"
"2021-05-27",27900,31200,"light"
"2021-05-27",31200,31500,"deep"
"2021-05-27",31500,31590,"light"
"2021-05-27",31590,34650,"rem"
"2021-05-27",34650,35400,"light"
"2021-05-27",35400,35700,"rem"
"2021-05-27",35700,39000,"light"
"2021-05-27",39000,40890,"rem"
"2021-05-27",40890,43860,"light"
"2021-05-27",43860,45810,"rem"
"2021-05-27",45810,46290,"light"
"2021-05-27",46290,48840,"rem"
"2021-05-27",48840,49230,"wake"
"2021-05-27",49230,49530,"rem"
"2021-05-27",49530,50130,"light"
"2021-05-28",8640,8820,"asleep"
"2021-05-28",8820,9000,"restless"
"2021-05-28",9000,9060,"asleep"
"2021-05-28",9060,9180,"restless"
"2021-05-28",9180,9360,"asleep"
"2021-05-28",9360,9780,"restless"
"2021-05-28",9780,12600,"asleep"
"2021-05-28",16980,17400,"light"
"2021-05-28",17400,17820,"wake"
"2021-05-28",17820,17970,"light"
"2021-05-28",17970,18450,"deep"
"2021-05-28",18450,18810,"light"
"2021-05-28",18810,19770,"rem"
"2021-05-28",19770,21990,"light"
"2021-05-28",21990,22860,"wake"
"2021-05-28",22860,23760,"light"
"2021-05-28",23760,24480,"rem"
"2021-05-28",24480,25770,"light"
"2021-05-28",25770,26220,"deep"
"2021-05-28",26220,28770,"light"
"2021-05-28",28770,29190,"wake"
"2021-05-28",29190,29370,"light"
"2021-05-28",29370,30000,"wake"
"2021-05-28",30000,30210,"light"
"2021-05-28",57390,57450,"restless"
"2021-05-28",57450,57510,"asleep"
"2021-05-28",57510,57690,"restless"
"2021-05-28",57690,61770,"asleep"
"2021-05-28",61770,61830,"restless"
"2021-05-28",61830,64530,"asleep"
"2021-05-29",11880,11910,"wake"
"2021-05-29",11910,12180,"light"
"2021-05-29",12180,14220,"deep"
"2021-05-29",14220,15000,"wake"
"2021-05-29",15000,15270,"light"
"2021-05-29",15270,15540,"wake"
"2021-05-29",15540,16470,"light"
"2021-05-29",16470,17730,"wake"
"2021-05-29",17730,20370,"deep"
"2021-05-29",20370,20880,"wake"
"2021-05-29",20880,22950,"light"
"2021-05-29",22950,23430,"rem"
"2021-05-29",23430,27840,"light"
"2021-05-29",27840,28860,"rem"
"2021-05-29",28860,31800,"light"
"2021-05-29",31800,33150,"rem"
"2021-05-29",33150,35940,"light"
"2021-05-29",35940,37500,"rem"
"2021-05-29",37500,38160,"wake"
"2021-05-29",38160,38940,"light"
"2021-05-29",38940,42390,"rem"
"2021-05-29",42390,43710,"light"
"2021-05-29",43710,44670,"rem"
"2021-05-29",44670,45000,"light"
"2021-05-29",45000,45570,"rem"
"2021-05-29",45570,47220,"light"
"2021-05-29",47220,47520,"wake"
"2021-05-29",47520,47640,"light"
"2021-05-29",47640,48690,"rem"
"2021-05-29",48690,49860,"light"
"2021-05-29",49860,50100,"wake"
"2021-05-30",25890,26640,"wake"
"2021-05-30",26640,26970,"light"
"2021-05-30",26970,27690,"deep"
"2021-05-30",27690,27930,"wake"
"2021-05-30",27930,28050,"light"
"2021-05-30",28050,30060,"deep"
"2021-05-30",30060,30750,"wake"
"2021-05-30",30750,32730,"light"
"2021-05-30",32730,33300,"deep"
"2021-05-30",33300,38460,"light"
"2021-05-30",38460,40530,"deep"
"2021-05-30",40530,40860,"light"
"2021-05-30",40860,41820,"rem"
"2021-05-30",41820,43410,"light"
"2021-05-30",43410,46200,"rem"
"2021-05-30",46200,47340,"light"
"2021-05-30",47340,48600,"rem"
"2021-05-30",48600,49230,"wake"
"2021-06-01",18270,18330,"restless"
"2021-06-01",18330,18450,"asleep"
"2021-06-01",18450,18990,"restless"
"2021-06-01",18990,19590,"asleep"
"2021-06-01",19590,19830,"restless"
"2021-06-01",19830,20010,"asleep"
"2021-06-01",20010,20130,"restless"
"2021-06-01",20130,22590,"asleep"
"2021-06-01",27660,28020,"wake"
"2021-06-01",28020,29010,"light"
"2021-06-01",29010,30240,"deep"
"2021-06-01",30240,31830,"light"
"2021-06-01",31830,33480,"deep"
"2021-06-01",33480,34710,"light"
"2021-06-01",34710,35460,"rem"
"2021-06-01",35460,38760,"light"
"2021-06-01",38760,39150,"deep"
"2021-06-01",39150,40080,"light"
"2021-06-01",40080,40440,"rem"
"2021-06-01",40440,40950,"light"
"2021-06-01",40950,41250,"rem"
"2021-06-01",41250,42030,"wake"
"2021-06-01",42030,44520,"light"
"2021-06-01",44520,45060,"rem"
"2021-06-01",45060,45270,"wake"
"2021-06-01",45270,48060,"rem"
"2021-06-01",48060,49380,"wake"
"2021-06-01",49380,50280,"light"
"2021-06-01",50280,51030,"wake"
"2021-06-01",51030,52680,"light"
"2021-06-01",52680,52950,"rem"
"2021-06-01",52950,53160,"light"
"2021-06-02",10200,10740,"wake"
"2021-06-02",10740,11310,"light"
"2021-06-02",11310,13260,"deep"
"2021-06-02",13260,14070,"light"
"2021-06-02",14070,15090,"deep"
"2021-06-02",15090,15570,"light"
"2021-06-02",15570,15870,"deep"
"2021-06-02",15870,16170,"light"
"2021-06-02",16170,16440,"deep"
"2021-06-02",16440,19860,"light"
"2021-06-02",19860,21240,"deep"
"2021-06-02",21240,22140,"light"
"2021-06-02",22140,23220,"rem"
"2021-06-02",23220,23280,"light"
"2021-06-02",23280,23640,"deep"
"2021-06-02",23640,23670,"light"
"2021-06-02",23670,24090,"wake"
"2021-06-02",24090,28500,"light"
"2021-06-02",28500,30090,"rem"
"2021-06-02",30090,30900,"wake"
"2021-06-02",30900,31020,"light"
"2021-06-02",31020,31530,"wake"
"2021-06-02",31530,34110,"light"
"2021-06-02",34110,35280,"deep"
"2021-06-02",35280,39060,"light"
"2021-06-02",39060,39540,"wake"
"2021-06-02",39540,39960,"light"
"2021-06-02",39960,43140,"rem"
"2021-06-02",43140,44100,"light"
"2021-06-02",44100,45000,"wake"
"2021-06-03",19650,20340,"wake"
"2021-06-03",20340,20460,"light"
"2021-06-03",20460,20760,"deep"
"2021-06-03",20760,21630,"light"
"2021-06-03",21630,21870,"wake"
"2021-06-03",21870,23760,"light"
"2021-06-03",23760,24600,"deep"
"2021-06-03",24600,24900,"wake"
"2021-06-03",24900,25530,"light"
"2021-06-03",25530,26160,"wake"
"2021-06-03",26160,27210,"light"
"2021-06-03",27210,28950,"rem"
"2021-06-03",28950,29340,"wake"
"2021-06-03",29340,30810,"light"
"2021-06-03",30810,31200,"wake"
"2021-06-03",31200,33600,"light"
"2021-06-03",33600,34590,"rem"
"2021-06-03",34590,34950,"light"
"2021-06-03",34950,35370,"rem"
"2021-06-03",35370,36000,"light"
"2021-06-03",36000,36420,"wake"
"2021-06-03",36420,36600,"light"
"2021-06-03",36600,37020,"wake"
"2021-06-03",37020,37050,"light"
"2021-06-03",37050,37800,"rem"
"2021-06-03",37800,38070,"wake"
"2021-06-03",38070,39540,"light"
"2021-06-04",20910,21240,"wake"
"2021-06-04",21240,22290,"light"
"2021-06-04",22290,24000,"rem"
"2021-06-04",24000,24540,"light"
"2021-06-04",24540,24900,"wake"
"2021-06-04",24900,25440,"light"
"2021-06-04",25440,29430,"deep"
"2021-06-04",29430,33900,"light"
"2021-06-04",33900,35550,"rem"
"2021-06-04",35550,35940,"light"
"2021-06-04",35940,36210,"rem"
"2021-06-04",36210,37800,"light"
"2021-06-04",37800,38970,"wake"
"2021-06-04",38970,40860,"light"
"2021-06-04",40860,41520,"rem"
"2021-06-04",41520,44460,"light"
"2021-06-04",44460,47460,"rem"
"2021-06-04",47460,47610,"light"
"2021-06-05",3810,4380,"wake"
"2021-06-05",4380,4740,"light"
"2021-06-05",4740,5520,"deep"
"2021-06-05",5520,6810,"light"
"2021-06-05",6810,7440,"deep"
"2021-06-05",7440,8310,"wake"
"2021-06-05",8310,9930,"light"
"2021-06-05",9930,12000,"deep"
"2021-06-05",12000,15810,"light"
"2021-06-05",15810,16440,"deep"
"2021-06-05",16440,22920,"light"
"2021-06-05",22920,23190,"wake"
"2021-06-05",23190,24660,"light"
"2021-06-05",24660,25080,"rem"
"2021-06-05",25080,27150,"light"
"2021-06-05",27150,30330,"wake"
"2021-06-05",30330,32040,"light"
"2021-06-05",32040,32370,"rem"
"2021-06-05",32370,34290,"light"
"2021-06-05",34290,34830,"rem"
"2021-06-05",34830,35100,"wake"
"2021-06-05",35100,37140,"light"
"2021-06-05",37140,38010,"rem"
"2021-06-05",38010,38700,"wake"
"2021-06-05",38700,40560,"light"
"2021-06-05",40560,43620,"rem"
"2021-06-06",5790,6420,"wake"
"2021-06-06",6420,6780,"light"
"2021-06-06",6780,7200,"deep"
"2021-06-06",7200,9060,"light"
"2021-06-06",9060,10110,"rem"
"2021-06-06",10110,12150,"light"
"2021-06-06",12150,12870,"deep"
"2021-06-06",12870,14040,"wake"
"2021-06-06",14040,20490,"light"
"2021-06-06",20490,20970,"rem"
"2021-06-06",20970,22290,"light"
"2021-06-06",22290,23820,"wake"
"2021-06-06",23820,26250,"light"
"2021-06-06",26250,26850,"wake"
"2021-06-06",26850,26970,"light"
"2021-06-06",26970,29310,"wake"
"2021-06-06",29310,30360,"light"
"2021-06-06",30360,30780,"rem"
"2021-06-06",30780,31110,"light"
"2021-06-06",31110,32010,"rem"
"2021-06-06",32010,32340,"light"
"2021-06-06",32340,32910,"rem"
"2021-06-06",32910,33330,"light"
"2021-06-06",33330,35730,"rem"
"2021-06-06",35730,37020,"light"
"2021-06-06",37020,37440,"deep"
"2021-06-06",37440,37860,"light"
"2021-06-06",37860,43740,"rem"
"2021-06-07",6540,6780,"wake"
"2021-06-07",6780,7530,"light"
"2021-06-07",7530,7740,"wake"
"2021-06-07",7740,11580,"light"
"2021-06-07",11580,11910,"deep"
"2021-06-07",11910,13140,"light"
"2021-06-07",13140,14640,"deep"
"2021-06-07",14640,15600,"light"
"2021-06-07",15600,15960,"wake"
"2021-06-07",15960,16350,"rem"
"2021-06-07",16350,20280,"light"
"2021-06-07",20280,20760,"wake"
"2021-06-07",20760,21120,"light"
"2021-06-07",21120,22440,"wake"
"2021-06-07",22440,25170,"light"
"2021-06-07",25170,26970,"rem"
"2021-06-07",26970,28260,"light"
"2021-06-07",28260,28710,"rem"
"2021-06-07",28710,30480,"light"
"2021-06-07",30480,31830,"rem"
"2021-06-07",31830,32610,"light"
"2021-06-07",32610,32940,"wake"
"2021-06-07",32940,34440,"rem"
"2021-06-07",34440,36390,"light"
"2021-06-07",36390,36780,"deep"
"2021-06-07",36780,37350,"wake"
"2021-06-07",37350,39480,"light"
"2021-06-07",39480,43860,"rem"
"2021-06-08",25020,25590,"wake"
"2021-06-08",25590,25770,"light"
"2021-06-08",25770,27990,"deep"
"2021-06-08",27990,30930,"rem"
"2021-06-08",30930,31080,"light"
"2021-06-08",31080,31380,"wake"
"2021-06-08",31380,31980,"light"
"2021-06-08",31980,32190,"wake"
"2021-06-08",32190,34920,"light"
"2021-06-08",34920,36630,"rem"
"2021-06-08",36630,39390,"light"
"2021-06-08",39390,40050,"rem"
"2021-06-08",40050,40440,"wake"
"2021-06-08",40440,40950,"light"
"2021-06-08",40950,41610,"wake"
"2021-06-09",7380,8010,"wake"
"2021-06-09",8010,10830,"light"
"2021-06-09",10830,12210,"deep"
"2021-06-09",12210,13470,"wake"
"2021-06-09",13470,16080,"light"
"2021-06-09",16080,16980,"rem"
"2021-06-09",16980,22740,"light"
"2021-06-09",22740,23190,"rem"
"2021-06-09",23190,24120,"light"
"2021-06-09",24120,24930,"rem"
"2021-06-09",24930,25200,"deep"
"2021-06-09",25200,25590,"rem"
"2021-06-09",25590,25800,"light"
"2021-06-09",25800,26370,"wake"
"2021-06-09",26370,27600,"light"
"2021-06-09",27600,27840,"wake"
"2021-06-09",53430,53550,"restless"
"2021-06-09",53550,54090,"asleep"
"2021-06-09",54090,54150,"restless"
"2021-06-09",54150,55050,"asleep"
"2021-06-09",55050,55170,"restless"
"2021-06-09",55170,55290,"asleep"
"2021-06-09",55290,55350,"restless"
"2021-06-09",55350,57210,"asleep"
"2021-06-09",57210,57270,"restless"
"2021-06-09",57270,59250,"asleep"
"2021-06-09",59250,59430,"restless"
"2021-06-09",59430,60990,"asleep"
"2021-06-11",16500,16530,"wake"
"2021-06-11",16530,17880,"light"
"2021-06-11",17880,18150,"wake"
"2021-06-11",18150,20220,"light"
"2021-06-11",20220,20760,"deep"
"2021-06-11",20760,21540,"wake"
"2021-06-11",21540,24570,"light"
"2021-06-11",24570,25020,"deep"
"2021-06-11",25020,25740,"wake"
"2021-06-11",25740,26670,"light"
"2021-06-11",26670,28140,"rem"
"2021-06-11",28140,32220,"light"
"2021-06-11",32220,33540,"rem"
"2021-06-11",33540,34590,"wake"
"2021-06-11",34590,36300,"light"
"2021-06-11",36300,36660,"deep"
"2021-06-11",36660,37230,"light"
"2021-06-11",37230,39540,"rem"
"2021-06-11",39540,39720,"light"
"2021-06-11",39720,40800,"rem"
"2021-06-11",40800,42540,"light"
"2021-06-11",42540,42870,"wake"
"2021-06-11",42870,43710,"light"
"2021-06-11",43710,45210,"rem"
"2021-06-12",18480,18510,"wake"
"2021-06-12",18510,22350,"light"
"2021-06-12",22350,23520,"rem"
"2021-06-12",23520,23880,"light"
"2021-06-12",23880,25110,"wake"
"2021-06-12",25110,25500,"light"
"2021-06-12",25500,27630,"deep"
"2021-06-12",27630,28770,"light"
"2021-06-12",28770,29160,"rem"
"2021-06-12",29160,34080,"light"
"2021-06-12",34080,35880,"rem"
"2021-06-12",35880,37800,"light"
"2021-06-12",37800,38460,"wake"
"2021-06-12",38460,42000,"rem"
"2021-06-12",42000,42420,"wake"
"2021-06-12",42420,42930,"light"
"2021-06-13",12120,14460,"asleep"
"2021-06-13",14460,14580,"restless"
"2021-06-13",14580,14760,"asleep"
"2021-06-13",14760,14880,"restless"
"2021-06-13",14880,17160,"asleep"
"2021-06-13",26310,26700,"wake"
"2021-06-13",26700,27600,"light"
"2021-06-13",27600,30030,"deep"
"2021-06-13",30030,35460,"light"
"2021-06-13",35460,36930,"rem"
"2021-06-13",36930,37620,"wake"
"2021-06-13",37620,38550,"light"
"2021-06-13",38550,38820,"wake"
"2021-06-13",38820,40020,"light"
"2021-06-13",40020,40620,"wake"
"2021-06-13",40620,40680,"light"
"2021-06-13",40680,42330,"rem"
"2021-06-13",42330,44790,"light"
"2021-06-13",44790,45180,"wake"
"2021-06-14",19590,23190,"asleep"
"2021-06-14",27510,27990,"wake"
"2021-06-14",27990,32670,"light"
"2021-06-14",32670,33360,"wake"
"2021-06-14",33360,35100,"light"
"2021-06-14",35100,35400,"deep"
"2021-06-14",35400,35460,"light"
"2021-06-14",35460,36210,"wake"
"2021-06-14",36210,37920,"light"
"2021-06-14",37920,38370,"deep"
"2021-06-14",38370,39120,"light"
"2021-06-14",39120,41310,"deep"
"2021-06-14",41310,41460,"light"
"2021-06-14",41460,42270,"rem"
"2021-06-14",42270,44010,"light"
"2021-06-14",44010,45270,"rem"
"2021-06-14",45270,45390,"light"
"2021-06-14",45390,46050,"wake"
"2021-06-14",46050,46530,"light"
"2021-06-14",46530,46740,"wake"
"2021-06-14",46740,47790,"light"
"2021-06-14",47790,48090,"rem"
"2021-06-14",48090,48180,"light"
"2021-06-14",48180,50130,"rem"
"2021-06-15",21990,22020,"wake"
"2021-06-15",22020,23970,"light"
"2021-06-15",23970,24300,"deep"
"2021-06-15",24300,25290,"light"
"2021-06-15",25290,27420,"rem"
"2021-06-15",27420,27810,"light"
"2021-06-15",27810,29280,"wake"
"2021-06-15",29280,30330,"light"
"2021-06-15",30330,33210,"deep"
"2021-06-15",33210,34860,"wake"
"2021-06-15",34860,38790,"light"
"2021-06-15",38790,41130,"rem"
"2021-06-15",41130,41190,"light"
"2021-06-15",41190,41940,"wake"
"2021-06-15",41940,42840,"light"
"2021-06-15",42840,43440,"rem"
"2021-06-15",43440,46260,"light"
"2021-06-15",46260,46620,"rem"
"2021-06-15",46620,49890,"light"
"2021-06-15",49890,50880,"rem"
"2021-06-15",50880,51540,"light"
"2021-06-15",51540,51810,"rem"
"2021-06-15",51810,52500,"light"
"2021-06-15",52500,52800,"rem"
"2021-06-15",52800,53280,"light"
"2021-06-16",28200,28230,"wake"
"2021-06-16",28230,29310,"light"
"2021-06-16",29310,31170,"deep"
"2021-06-16",31170,31500,"light"
"2021-06-16",31500,32040,"wake"
"2021-06-16",32040,32730,"light"
"2021-06-16",32730,33540,"wake"
"2021-06-16",33540,34920,"light"
"2021-06-16",34920,36270,"deep"
"2021-06-16",36270,37020,"light"
"2021-06-16",37020,37350,"deep"
"2021-06-16",37350,38010,"light"
"2021-06-16",38010,39570,"rem"
"2021-06-16",39570,39990,"wake"
"2021-06-16",39990,41400,"light"
"2021-06-16",41400,41880,"wake"
"2021-06-16",41880,43200,"light"
"2021-06-16",43200,43440,"wake"
"2021-06-16",43440,43650,"light"
"2021-06-16",43650,45630,"rem"
"2021-06-16",45630,47280,"light"
"2021-06-16",47280,47550,"rem"
"2021-06-16",47550,47850,"light"
"2021-06-17",17580,17700,"awake"
"2021-06-17",17700,17760,"restless"
"2021-06-17",17760,22140,"asleep"
"2021-06-17",30870,30900,"wake"
"2021-06-17",30900,33630,"light"
"2021-06-17",33630,33990,"wake"
"2021-06-17",33990,36300,"light"
"2021-06-17",36300,36630,"rem"
"2021-06-17",36630,38100,"light"
"2021-06-17",38100,38910,"wake"
"2021-06-17",38910,39600,"light"
"2021-06-17",39600,41970,"deep"
"2021-06-17",41970,42270,"light"
"2021-06-17",42270,43200,"rem"
"2021-06-17",43200,44940,"light"
"2021-06-18",12540,12840,"awake"
"2021-06-18",12840,16740,"asleep"
"2021-06-18",16740,16980,"restless"
"2021-06-18",16980,18120,"asleep"
"2021-06-18",25140,26580,"light"
"2021-06-18",26580,27360,"deep"
"2021-06-18",27360,27780,"light"
"2021-06-18",27780,28080,"deep"
"2021-06-18",28080,29040,"light"
"2021-06-18",29040,29340,"deep"
"2021-06-18",29340,29730,"light"
"2021-06-18",29730,31740,"wake"
"2021-06-18",31740,32280,"light"
"2021-06-18",32280,33030,"wake"
"2021-06-18",33030,34800,"light"
"2021-06-18",34800,35220,"wake"
"2021-06-18",35220,36090,"light"
"2021-06-18",36090,37320,"rem"
"2021-06-18",37320,37830,"light"
"2021-06-18",37830,39000,"deep"
"2021-06-18",39000,39600,"wake"
"2021-06-18",39600,41160,"light"
"2021-06-18",41160,43050,"rem"
"2021-06-18",43050,45000,"light"
"2021-06-18",45000,45360,"wake"
"2021-06-18",45360,46530,"light"
"2021-06-18",46530,46950,"rem"
"2021-06-18",46950,48630,"light"
"2021-06-18",48630,49050,"rem"
"2021-06-18",49050,49380,"light"
"2021-06-18",49380,53640,"rem"
"2021-06-19",9210,9270,"asleep"
"2021-06-19",9270,9750,"restless"
"2021-06-19",9750,10410,"asleep"
"2021-06-19",10410,10590,"restless"
"2021-06-19",10590,13650,"asleep"
"2021-06-19",26100,26130,"wake"
"2021-06-19",26130,27360,"deep"
"2021-06-19",27360,27690,"light"
"2021-06-19",27690,29760,"deep"
"2021-06-19",29760,30420,"wake"
"2021-06-19",30420,32100,"light"
"2021-06-19",32100,34290,"rem"
"2021-06-19",34290,35280,"light"
"2021-06-19",35280,36090,"deep"
"2021-06-19",36090,36240,"light"
"2021-06-19",36240,36630,"deep"
"2021-06-19",36630,37200,"wake"
"2021-06-19",37200,38430,"light"
"2021-06-19",38430,38850,"rem"
"2021-06-19",38850,41550,"light"
"2021-06-19",41550,43410,"rem"
"2021-06-19",43410,45330,"light"
"2021-06-19",45330,46770,"rem"
"2021-06-19",46770,48240,"light"
"2021-06-19",48240,48720,"wake"
"2021-06-20",21720,21750,"wake"
"2021-06-20",21750,25020,"light"
"2021-06-20",25020,25590,"deep"
"2021-06-20",25590,25620,"light"
"2021-06-20",25620,26730,"rem"
"2021-06-20",26730,27600,"wake"
"2021-06-20",27600,31050,"light"
"2021-06-20",31050,32580,"deep"
"2021-06-20",32580,33150,"light"
"2021-06-20",33150,33510,"rem"
"2021-06-20",33510,34170,"light"
"2021-06-20",34170,34500,"rem"
"2021-06-20",34500,35310,"light"
"2021-06-20",40950,41430,"asleep"
"2021-06-20",41430,41550,"restless"
"2021-06-20",41550,41670,"asleep"
"2021-06-20",41670,41730,"restless"
"2021-06-20",41730,41910,"asleep"
"2021-06-20",41910,41970,"restless"
"2021-06-20",41970,46710,"asleep"
"2021-06-21",13980,14310,"wake"
"2021-06-21",14310,16560,"light"
"2021-06-21",16560,17460,"rem"
"2021-06-21",17460,17790,"light"
"2021-06-21",17790,18720,"wake"
"2021-06-21",18720,20700,"light"
"2021-06-21",20700,21120,"wake"
"2021-06-21",21120,21240,"light"
"2021-06-21",21240,21480,"wake"
"2021-06-21",21480,21600,"light"
"2021-06-21",21600,21810,"wake"
"2021-06-21",21810,22950,"light"
"2021-06-21",22950,24180,"rem"
"2021-06-21",24180,25680,"wake"
"2021-06-21",25680,25830,"light"
"2021-06-21",25830,29190,"deep"
"2021-06-21",29190,29520,"light"
"2021-06-21",29520,29880,"wake"
"2021-06-21",29880,30750,"light"
"2021-06-21",30750,33870,"rem"
"2021-06-21",33870,33960,"light"
"2021-06-21",33960,34920,"wake"
"2021-06-21",34920,36990,"light"
"2021-06-21",36990,37380,"rem"
"2021-06-21",37380,38700,"light"
"2021-06-21",38700,39450,"deep"
"2021-06-21",39450,40110,"light"
"2021-06-21",40110,41700,"rem"
"2021-06-21",41700,42270,"light"
"2021-06-21",42270,43710,"wake"
"2021-06-21",43710,44040,"light"
"2021-06-21",44040,44550,"wake"
"2021-06-21",44550,48240,"light"
"2021-06-21",48240,48540,"rem"
"2021-06-21",48540,49500,"light"
"2021-06-21",49500,50430,"rem"
"2021-06-21",50430,51540,"light"
"2021-06-21",51540,53580,"rem"
"2021-06-22",24780,24840,"restless"
"2021-06-22",24840,24900,"asleep"
"2021-06-22",24900,24960,"restless"
"2021-06-22",24960,26220,"asleep"
"2021-06-22",26220,26280,"restless"
"2021-06-22",26280,27060,"asleep"
"2021-06-22",27060,27120,"restless"
"2021-06-22",27120,29340,"asleep"
"2021-06-22",34230,35430,"light"
"2021-06-22",35430,36990,"deep"
"2021-06-22",36990,38190,"light"
"2021-06-22",38190,39060,"deep"
"2021-06-22",39060,39540,"light"
"2021-06-22",39540,39840,"rem"
"2021-06-22",39840,40800,"light"
"2021-06-22",40800,41280,"wake"
"2021-06-22",41280,42840,"light"
"2021-06-22",42840,44010,"wake"
"2021-06-22",44010,46650,"light"
"2021-06-22",46650,49290,"rem"
"2021-06-22",49290,49380,"light"
"2021-06-22",80220,80820,"asleep"
"2021-06-22",80820,81000,"restless"
"2021-06-22",81000,81120,"awake"
"2021-06-22",81120,81240,"restless"
"2021-06-22",81240,81300,"awake"
"2021-06-22",81300,81960,"asleep"
"2021-06-22",81960,82080,"restless"
"2021-06-22",82080,82500,"asleep"
"2021-06-22",82500,82560,"restless"
"2021-06-22",82560,82680,"awake"
"2021-06-22",82680,82800,"restless"
"2021-06-22",82800,82860,"awake"
"2021-06-22",82860,83220,"restless"
"2021-06-22",83220,83700,"asleep"
"2021-06-22",83700,83880,"restless"
"2021-06-22",83880,84180,"asleep"
"2021-06-22",84180,84300,"restless"
"2021-06-22",84300,84600,"asleep"
"2021-06-22",84600,84780,"restless"
"2021-06-22",84780,85200,"asleep"
"2021-06-23",15900,15930,"wake"
"2021-06-23",15930,18300,"light"
"2021-06-23",18300,19950,"deep"
"2021-06-23",19950,20850,"wake"
"2021-06-23",20850,21000,"light"
"2021-06-23",21000,21360,"wake"
"2021-06-23",21360,21930,"light"
"2021-06-23",21930,22260,"rem"
